73.252,77.027,76.414,76.988,77.593,75.652,75.43,76.095,78.408,81.914,79.08,76.178,80.658,78.832,76.469,82.832,83.653,76.777,76.861,75.735,78.621,81.856,87.494,77.753,184.4,83.139,79.271,81.831,77.205,73.985,75.698,80.886,77.978,81.407,80.364,80.702,80.282,80.807,82.495,79.156,80.41,80.613,80.344,75.7,78.015,76.447,78.125,80.0,78.679,78.783,80.552,79.899,80.084,78.777,79.707,79.126,79.624,79.642,81.277,80.099,77.831,77.557,78.851,79.354,78.234,76.826,78.041,77.77,79.434,77.529,77.172,77.703,79.556,76.796,75.307,78.278,76.672,75.925,77.098,76.776,73.811,77.977,79.511,77.021,76.334,76.631,79.681,79.129,79.274,76.197,76.285,74.203,77.274,75.723,76.142,78.6,72.305,77.519,75.574,76.841,76.185,78.857,76.816,77.715,78.349,76.63,74.079,75.39,77.261,76.899,77.003,77.631,77.684,77.138,75.161,90.857,74.14,76.336,71.548,78.844,77.429,72.067,75.742,76.295,76.005,74.556,76.686,77.276,78.852,76.931,77.628,74.024,76.579,73.93,75.349,75.641,78.184,74.187,73.44,76.157,80.686,76.419,73.86,75.947,76.308,75.987,75.51,73.854,74.543,77.654,73.124,72.816,77.121,75.678,73.57,78.188,76.987,78.663,78.04,80.652,75.836,75.005,78.802,80.377,74.212,76.943,85.665,74.648,75.061,77.818,77.354
72.554,77.041,76.203,76.417,77.753,76.498,75.891,76.137,76.876,81.886,79.149,76.516,80.284,80.354,76.456,83.186,83.945,77.226,76.817,76.933,78.32,81.855,86.955,77.489,184.89,83.026,80.016,81.855,77.037,74.658,76.566,80.836,78.247,81.639,80.793,81.07,81.197,81.409,82.098,79.096,80.861,81.187,79.94,75.677,78.357,77.018,78.513,79.874,78.64,78.642,80.407,79.724,79.694,78.835,79.085,78.816,79.369,79.245,81.159,80.161,79.07,77.257,78.712,79.088,77.943,76.861,78.755,78.179,79.718,76.497,76.731,77.49,79.42,76.201,74.626,77.656,76.419,75.387,77.056,76.818,73.879,77.55,79.119,77.407,76.775,77.139,79.681,79.342,79.467,76.555,76.066,73.534,77.669,74.991,76.142,79.075,72.37,77.519,75.782,76.318,76.051,78.922,77.235,78.17,78.512,77.321,74.376,75.322,77.148,76.296,76.573,78.065,77.933,77.419,75.272,91.103,74.404,76.391,71.42,78.619,77.65,72.525,75.321,76.573,76.185,75.301,76.797,76.81,78.282,77.514,77.663,73.935,77.183,74.325,75.162,75.277,78.299,74.487,73.51,76.341,80.179,75.786,74.007,75.742,75.909,76.592,76.072,74.461,74.813,77.113,72.975,72.816,77.308,75.472,73.614,77.809,76.163,77.959,78.986,81.309,76.32,75.33,78.649,80.511,74.166,76.643,85.291,75.223,74.859,78.221,77.469
71.71,76.745,76.048,75.98,77.919,77.251,76.396,76.037,76.542,81.799,79.072,76.803,79.976,80.75,76.742,83.676,82.597,77.488,76.746,77.416,77.969,81.855,86.487,77.203,185.27,82.99,80.685,81.783,76.772,75.904,77.854,80.743,78.314,81.744,81.134,81.163,81.87,82.184,81.634,78.967,80.824,80.919,79.792,75.63,78.659,77.435,78.975,79.588,78.662,78.566,80.101,79.535,79.164,78.721,78.373,78.505,79.365,79.044,80.976,80.228,80.58,77.317,78.504,78.836,77.537,76.935,79.231,78.52,79.971,75.679,76.289,77.225,79.33,75.691,74.578,77.305,76.014,74.944,77.027,76.635,73.956,77.093,78.587,77.273,77.234,78.043,79.397,79.634,79.655,77.061,75.954,72.859,78.052,74.551,76.472,79.352,72.476,77.563,76.161,76.083,75.984,78.741,77.419,78.657,78.9,77.9,75.604,75.896,77.126,75.735,76.387,78.503,78.157,77.321,75.341,91.182,74.569,76.481,71.289,77.908,77.791,73.335,75.042,76.516,76.236,75.981,76.823,76.545,77.825,78.199,77.686,73.863,77.709,74.702,74.994,74.895,78.383,74.998,73.631,76.504,79.734,75.325,74.141,75.343,75.571,76.989,76.426,74.92,74.921,76.342,72.861,72.816,77.637,75.369,73.778,77.62,75.524,77.093,79.36,81.398,76.605,75.613,78.664,80.664,74.193,76.443,84.819,75.325,74.699,78.587,77.647
71.078,76.475,75.96,75.625,78.018,78.108,76.734,75.477,76.405,81.508,78.977,76.992,79.907,81.001,77.225,84.242,81.216,77.508,76.428,77.244,77.548,81.855,86.455,77.046,185.54,83.033,81.132,81.545,76.116,76.798,78.587,80.661,77.793,81.259,81.184,81.217,82.487,82.904,81.538,78.848,80.772,80.347,79.936,75.552,78.722,77.82,79.409,79.263,78.755,78.469,79.244,79.292,78.934,78.58,78.125,78.277,79.365,78.898,80.805,80.32,81.594,77.807,78.263,78.541,77.09,77.046,79.582,78.722,79.865,75.15,75.874,76.935,79.276,75.192,74.547,77.173,75.703,74.56,77.075,76.367,73.978,76.422,78.146,76.874,77.681,78.641,78.402,80.053,79.82,77.398,76.059,72.478,78.301,74.657,77.192,79.301,72.651,77.699,76.559,75.957,75.901,78.478,77.307,78.998,79.315,78.43,76.789,76.729,77.214,75.402,76.267,78.802,78.338,77.136,75.375,91.063,74.692,76.531,71.195,77.065,77.81,74.249,74.83,75.735,76.142,76.445,76.805,76.345,77.415,78.823,77.725,73.784,78.099,75.033,74.805,74.413,78.428,75.548,73.708,76.611,79.576,74.937,74.188,74.936,75.232,76.9,76.374,75.355,74.947,75.713,72.816,72.816,77.821,75.27,74.161,77.62,75.624,76.397,79.075,81.451,76.76,75.882,78.757,80.834,74.255,76.272,84.115,74.684,74.578,78.637,77.829
70.557,76.529,76.003,75.314,77.932,78.831,77.013,74.882,76.247,81.186,78.958,76.913,80.107,81.178,77.757,84.996,81.101,77.435,75.717,76.95,76.925,81.921,86.455,76.921,185.71,83.088,81.166,81.237,75.324,77.078,78.886,80.651,77.01,80.369,81.131,81.298,82.922,83.096,81.697,78.76,80.757,80.002,80.139,75.486,78.47,78.276,79.918,78.819,78.835,78.208,78.414,79.024,78.883,78.548,78.125,78.227,79.365,78.844,80.789,80.402,82.472,78.41,77.928,78.258,76.833,77.468,79.669,78.716,79.236,74.697,75.432,76.725,79.211,74.746,74.535,77.083,75.862,74.226,77.524,76.24,73.868,75.827,77.753,76.558,78.173,78.847,77.427,80.378,79.893,77.333,76.424,72.501,78.263,75.063,77.699,79.08,73.125,77.81,77.013,75.875,75.683,78.236,77.068,78.995,79.509,78.888,77.079,77.29,77.372,75.129,76.116,78.786,78.511,77.023,75.138,90.861,74.781,76.275,71.189,76.312,77.699,75.01,74.612,74.835,75.96,76.872,76.768,76.143,77.005,79.05,77.858,73.678,78.454,75.367,74.63,73.869,78.415,76.363,73.695,76.568,79.597,74.545,74.209,74.537,75.02,76.443,76.189,75.677,74.966,75.208,73.438,72.816,77.821,75.105,74.65,77.62,76.169,76.245,78.635,81.536,76.896,76.2,78.836,81.013,74.342,76.108,83.341,73.834,74.535,78.637,77.949
70.103,77.074,76.28,75.033,77.624,79.116,77.287,74.73,75.786,81.038,79.137,76.207,80.355,81.335,78.54,85.803,81.923,77.308,75.005,76.724,76.318,82.061,86.455,76.839,185.76,83.098,81.038,80.786,74.908,77.272,79.091,80.702,76.629,79.893,81.032,81.552,82.969,83.006,81.945,78.678,80.835,80.175,80.202,75.472,78.114,78.855,80.333,78.301,78.691,77.715,78.204,78.814,78.852,78.813,78.125,78.227,79.365,79.198,81.412,80.412,83.103,78.835,77.504,78.125,76.875,78.146,79.401,78.595,78.44,74.454,74.991,76.624,79.055,74.535,74.582,77.023,76.818,73.953,78.055,76.612,73.706,75.678,77.336,76.589,78.676,78.994,77.045,80.425,79.801,77.021,76.88,72.63,77.933,75.575,77.766,78.81,73.766,77.791,77.515,75.861,75.212,77.992,76.843,78.632,79.607,79.049,77.165,77.652,77.558,74.946,75.754,78.443,78.624,77.588,74.209,90.677,74.812,75.67,71.373,75.477,77.564,75.715,74.31,74.564,75.756,77.109,76.669,75.864,76.561,78.958,78.036,73.578,78.697,75.558,74.537,73.544,78.332,77.236,73.656,76.13,79.639,74.078,74.232,74.101,75.021,76.02,75.936,75.718,75.016,74.726,74.729,72.816,77.821,74.831,75.254,77.62,76.657,76.312,78.432,81.719,77.079,76.494,78.73,81.255,74.555,75.947,82.616,73.441,74.646,78.637,78.04
69.86,77.748,76.565,74.729,77.301,79.223,77.611,74.868,74.705,80.98,79.481,75.389,80.408,81.465,79.371,86.792,82.988,77.085,74.575,76.619,76.014,82.207,86.33,76.874,184.43,83.046,80.898,80.169,74.965,77.402,79.149,80.797,76.971,80.181,80.745,81.91,82.866,82.898,82.198,78.637,80.938,80.54,79.883,75.472,77.892,79.293,80.411,78.025,78.028,77.24,78.177,78.632,78.853,79.254,78.124,78.227,79.365,79.892,82.2,79.953,83.387,79.175,77.234,78.211,77.039,78.806,78.99,78.415,77.753,74.531,74.734,76.554,78.592,74.672,74.749,76.977,77.753,73.691,78.244,77.352,73.62,75.907,76.831,76.803,78.943,79.051,76.799,80.399,79.589,76.654,77.373,72.809,77.508,76.127,77.803,78.532,74.372,77.647,77.921,76.038,74.686,77.724,76.71,78.152,79.668,78.921,77.212,77.928,77.874,74.926,75.052,77.967,78.538,78.857,73.16,90.491,74.424,75.03,71.71,74.735,77.527,76.351,73.794,75.182,75.54,77.071,75.702,75.475,75.978,78.761,78.125,73.53,78.698,75.542,74.856,73.546,78.196,77.62,73.624,75.536,79.688,73.394,74.328,73.824,75.125,75.99,75.611,75.165,75.513,74.242,75.846,72.816,77.821,74.507,76.117,77.765,76.726,76.429,78.52,81.973,77.397,76.628,78.284,81.721,74.961,75.796,81.862,74.122,74.866,78.669,78.106
69.924,78.184,76.622,74.464,77.11,79.302,78.009,75.092,73.629,80.918,79.959,75.065,80.13,81.522,79.86,87.787,83.867,76.449,74.203,76.539,75.88,82.336,86.018,77.258,181.06,82.943,80.837,79.796,75.091,77.498,78.751,81.03,77.579,80.706,79.78,82.079,82.77,82.925,82.503,78.706,80.953,80.753,79.435,75.472,77.801,79.266,80.22,78.045,77.276,76.954,78.154,78.484,79.164,79.672,78.094,78.258,79.365,80.444,82.409,79.307,83.584,79.507,77.327,78.434,77.256,79.555,78.708,78.169,76.97,74.857,74.72,76.452,78.019,75.051,74.989,76.941,77.864,73.465,78.274,78.01,74.167,76.212,76.107,76.995,78.702,78.758,76.651,80.351,79.374,76.385,78.021,73.008,77.167,76.872,77.82,78.185,75.085,77.43,78.24,76.347,74.294,77.417,76.6,77.788,79.643,78.672,77.218,78.023,78.234,75.156,74.418,77.538,78.067,79.67,72.573,90.259,73.634,74.528,72.124,74.244,77.673,76.857,73.287,76.049,75.28,76.898,74.338,75.162,75.461,78.515,77.803,73.565,78.362,75.453,75.773,73.602,77.915,77.59,73.678,75.097,79.769,72.743,74.789,73.825,75.282,76.222,75.115,74.42,76.251,73.642,76.439,72.927,77.882,74.202,76.9,78.12,76.726,76.566,78.666,82.249,77.71,76.454,77.878,82.749,75.447,75.657,81.223,75.385,75.074,78.864,78.118
70.192,78.478,76.567,74.349,76.946,79.418,78.339,75.308,73.2,80.679,81.137,74.979,79.786,81.438,80.088,88.105,84.856,75.629,73.947,76.447,75.789,82.487,85.663,77.77,176.37,82.709,80.81,79.884,75.183,77.576,78.126,81.815,77.921,80.971,78.836,81.933,82.798,83.352,82.841,78.896,80.627,80.302,79.269,75.493,77.726,78.611,79.941,78.093,76.825,76.71,78.047,78.435,79.611,80.175,78.046,78.709,79.467,80.747,82.319,79.053,83.679,79.905,77.692,78.714,77.515,80.271,78.562,77.74,76.365,75.288,74.72,76.136,77.577,75.54,75.335,76.923,77.504,73.352,78.297,78.429,75.389,76.329,75.385,77.009,78.024,78.181,76.653,80.234,79.212,76.16,78.485,73.28,76.856,77.437,77.749,77.945,75.761,77.125,78.513,76.658,73.922,77.016,76.473,77.477,79.188,78.416,77.195,78.008,78.445,75.534,74.214,77.088,77.606,79.51,72.262,89.886,72.864,74.026,72.855,73.829,77.893,77.336,73.082,76.433,74.972,76.694,73.62,75.155,75.287,78.032,77.103,73.673,77.889,75.334,76.658,73.676,77.199,77.519,73.995,74.778,79.858,72.464,75.398,73.934,75.469,76.469,74.55,74.074,76.628,73.026,76.937,73.173,78.023,73.849,77.336,78.497,76.726,76.811,78.74,82.64,77.817,76.1,77.856,83.794,75.974,75.505,80.808,76.302,75.228,79.133,77.953
70.543,78.757,76.487,74.358,76.84,79.598,78.484,75.479,73.043,79.823,82.395,74.924,79.69,81.276,80.265,88.077,85.873,74.94,73.916,76.313,75.759,82.707,85.239,78.132,171.08,81.939,80.776,80.189,74.891,77.618,77.822,82.543,77.83,80.85,78.612,81.672,82.96,83.82,83.22,79.125,80.115,79.33,79.585,76.027,77.594,77.748,79.723,78.124,76.455,76.554,77.485,78.781,79.786,80.625,78.025,79.35,79.74,80.991,82.215,79.12,83.599,80.423,78.115,79.096,77.877,80.536,78.444,77.297,76.263,75.725,74.72,75.603,77.156,76.177,75.955,77.033,77.118,73.96,78.366,78.793,76.506,75.975,74.968,76.932,77.273,77.825,76.84,79.861,79.055,75.921,78.505,73.615,76.545,77.519,77.517,77.944,76.045,76.566,78.637,76.966,73.627,76.603,76.254,77.194,78.556,78.188,77.155,77.973,78.517,75.926,74.135,76.632,77.578,79.116,72.003,89.389,72.372,73.6,73.882,73.529,78.04,77.707,73.185,76.433,74.515,76.538,74.006,75.725,75.507,77.411,76.41,73.832,77.509,75.189,77.112,73.743,76.471,77.425,74.442,74.497,79.887,72.5,75.847,74.082,75.764,76.484,73.987,74.167,76.312,72.66,77.206,73.472,78.122,73.515,77.677,78.862,76.726,77.084,78.461,83.004,77.66,75.862,78.028,84.426,76.618,75.36,80.506,76.599,75.377,79.389,77.719
